Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1988 02 13 12	38361.6	0	398.75	0	-6.09	-6.09	237.47
1988 02 14 12	38437.65	0.62	381.3	0	1.17	1.17	378.76
1988 02 15 12	38707.2	15.29	115.72	0	3.12	3.12	618.35
1988 02 16 12	38707.2	0.27	412.32	0	0.93	0.93	499.76
1988 02 17 12	38868.75	0	384.12	0	4.32	4.32	409.74
1988 02 18 12	39052.8	0.13	310.22	0	5.9	5.9	476.93
1988 02 19 12	39052.8	6.8	236.69	0	5.55	5.55	754.46
1988 02 20 12	39398.4	0.12	239.97	0	5.25	5.25	742.91
1988 02 21 12	39398.4	0	433.49	0	0.21	0.21	382.87
1988 02 22 12	39398.4	0.12	417.99	0	1.56	1.56	395.02
1988 02 23 12	39744	1.72	282.85	0	6.94	6.94	791.95
1988 02 24 12	39744	0	414.09	0	2.12	2.12	528.87
1988 02 25 12	39744	0	444.54	0	-1.46	-1.46	279.9
1988 02 26 12	40089.6	0	441.42	0	-1.03	-1.03	267.34
1988 02 27 12	40089.6	0	428.2	0	5.67	5.67	533.74
1988 02 28 12	40251.15	0	445.61	0	3.54	3.54	451.06
1988 02 29 12	40435.2	0	453.81	0	3.92	3.92	462.27
1988 03 01 12	40435.2	0	464.03	0	4.3	4.3	473.48
1988 03 02 12	40780.8	0	399.44	0	6.3	6.3	491.86
1988 03 03 12	40780.8	1.56	242.9	0	8.72	8.72	855.06
1988 03 04 12	40780.8	8.8	321.87	0	12.34	12.34	1216.78
1988 03 05 12	41126.4	0	363.76	0	8.44	8.44	858.8
1988 03 06 12	41126.4	0	416.04	0	6.52	6.52	724.44
1988 03 07 12	41472	0	466.78	0	8.2	8.2	698.68
1988 03 08 12	41472	0	353.14	0	10.43	10.43	825.57
1988 03 09 12	41472	17.65	266.55	0	11.05	11.05	1127.86
1988 03 10 12	41817.6	7.95	258.33	0	8.92	8.92	1009.86
1988 03 11 12	41817.6	1.5	478.93	0	6.23	6.23	650.02
1988 03 12 12	41836.52	1.92	431.31	0	8.75	8.75	827
1988 03 13 12	42163.2	11.18	478.83	0	9.32	9.32	891.77
1988 03 14 12	42163.2	0.03	394.1	0	0.08	0.08	399.56
1988 03 15 12	42508.8	0.04	387.04	0	-4.22	-4.22	230.58
1988 03 16 12	42508.8	0.37	491.55	0	-2.89	-2.89	289.46
1988 03 17 12	42508.8	1.16	484.17	0	-0.19	-0.19	374.18
1988 03 18 12	42854.4	5.81	180.76	0	2.74	2.74	515.32
1988 03 19 12	42854.4	3.1	372.91	0	2.14	2.14	583.56
1988 03 20 12	43200	0.04	495.38	0	4.65	4.65	536.17
1988 03 21 12	43200	0	499.68	0	10.5	10.5	714.13
1988 03 22 12	43200	0	501.03	0	9.64	9.64	757.79
1988 03 23 12	43545.6	0	498.59	0	9.82	9.82	854.65
1988 03 24 12	43545.6	5.07	349.31	0	12.84	12.84	1096.19
1988 03 25 12	43891.2	11.48	229.37	0	12.71	12.71	1205.47
1988 03 26 12	43891.2	4.31	420.64	0	13.77	13.77	1249.36
1988 03 27 12	43891.2	0	530.59	0	9.28	9.28	660.61
1988 03 28 12	44236.8	0	523.19	0	8.64	8.64	513.34
1988 03 29 12	44236.8	0	496.97	0	10.68	10.68	735.59
1988 03 30 12	44563.48	0.18	385.22	0	14.93	14.93	1184.08
1988 03 31 12	44582.4	4.47	262.48	0	15.15	15.15	1266.77
1988 04 01 12	44582.4	8.13	200.17	0	14.39	14.39	1296.17
1988 04 02 12	44928	14.03	296.43	0	14.18	14.18	1336.25
1988 04 03 12	44928	15.21	213.41	0	13.91	13.91	1366.91
1988 04 04 12	44928	23.63	446.55	0	15.76	15.76	1411.84
1988 04 05 12	45273.6	0	523.29	0	16.31	16.31	1054.31
1988 04 06 12	45273.6	6.19	339.72	0	15.01	15.01	1094.13
1988 04 07 12	45619.2	1.79	223.61	0	4.99	4.99	650.59
1988 04 08 12	45619.2	0.58	528.96	0	8.3	8.3	835.02
1988 04 09 12	45619.2	0	548.02	0	9.98	9.98	673.11
1988 04 10 12	45964.8	2.23	472.88	0	11.2	11.2	697.44
1988 04 11 12	45964.8	11.83	303.27	0	11.65	11.65	1032.7
1988 04 12 12	46148.85	48.1	304.08	0	8.25	8.25	950.73
1988 04 13 12	46310.4	0.13	518.41	0	7.03	7.03	777.26
1988 04 14 12	46310.4	0.04	492.26	0	11.43	11.43	881.53
1988 04 15 12	46656	0.09	348.24	0	13.33	13.33	984.84
1988 04 16 12	46656	0.23	554.32	0	7.64	7.64	667.3
1988 04 17 12	46656	0.64	548.64	0	8.54	8.54	672.86
1988 04 18 12	47001.6	11.75	315.89	0	12.85	12.85	1183.52
1988 04 19 12	47001.6	10.19	490.79	0	13.33	13.33	1183.05
1988 04 20 12	47001.6	0.1	540.53	0	7.27	7.27	610.5
1988 04 21 12	47347.2	0	532.98	0	12.73	12.73	1024.45
1988 04 22 12	47347.2	0.47	532.42	0	18.11	18.11	1431.82
1988 04 23 12	47531.25	3.07	411.18	0	19.83	19.83	1763.56
1988 04 24 12	47692.8	2.43	538.38	0	17.96	17.96	1464.49
1988 04 25 12	47692.8	0.02	319.9	0	11.12	11.12	858.46
1988 04 26 12	47962.35	0.05	485.06	0	12.18	12.18	1116.34
1988 04 27 12	48038.4	0	518.71	0	14.07	14.07	1131.89
1988 04 28 12	48038.4	0	510.34	0	7.33	7.33	605.78
1988 04 29 12	48365.09	0	560.04	0	8.15	8.15	597.43
1988 04 30 12	48384	0	551.49	0	9.92	9.92	621.67
1988 05 01 12	48384	0	584.64	0	11.61	11.61	734.21
1988 05 02 12	48653.56	0.04	578.36	0	13.46	13.46	837.28
1988 05 03 12	48729.6	0.26	506.86	0	13.77	13.77	845.85
1988 05 04 12	48729.6	12.96	346.36	0	13.95	13.95	1153.22
1988 05 05 12	48913.65	1.28	490.92	0	11.13	11.13	961.34
1988 05 06 12	49075.2	0.03	459.57	0	10.92	10.92	821.92
1988 05 07 12	49075.2	0	585.38	0	14.23	14.23	1078.75
1988 05 08 12	49075.2	0	520.72	0	17.25	17.25	1227.7
1988 05 09 12	49420.8	2.06	338.65	0	15.39	15.39	1401.19
1988 05 10 12	49420.8	3.88	432.06	0	17.18	17.18	1527.4
1988 05 11 12	49420.8	0.86	587.63	0	15.88	15.88	1143.14
1988 05 12 12	49690.35	0.56	562.56	0	15.6	15.6	1122.57
1988 05 13 12	49766.4	2.99	444.79	0	17.13	17.13	1255.78
1988 05 14 12	49766.4	1.09	503.62	0	17.96	17.96	1402.93
1988 05 15 12	49766.4	2.97	417.44	0	19.83	19.83	1557.94
1988 05 16 12	50112	4.17	490.58	0	20.18	20.18	1567.69
1988 05 17 12	50112	1.5	388.41	0	18.39	18.39	1436.87
1988 05 18 12	50112	0.09	525.68	0	15	15	1120.2
1988 05 19 12	50112	0	523.17	0	16.46	16.46	1209.12
1988 05 20 12	50457.6	0	573.28	0	17.39	17.39	1260.02
1988 05 21 12	50457.6	0	574.71	0	19.44	19.44	1375.91
1988 05 22 12	50457.6	0.01	399.91	0	20.25	20.25	1494.01
1988 05 23 12	50457.6	1.75	462.49	0	20.55	20.55	1729.19
1988 05 24 12	50641.65	10.5	401.97	0	17.72	17.72	1499.69
1988 05 25 12	50803.2	1.12	571.92	0	16.22	16.22	1333.12
1988 05 26 12	50803.2	0.01	601.19	0	12.12	12.12	844.3
1988 05 27 12	50803.2	0	591.86	0	13.61	13.61	899.93
1988 05 28 12	50803.2	0.04	540.92	0	17.45	17.45	1198.14
1988 05 29 12	50987.25	0	582.81	0	19.94	19.94	1256.55
1988 05 30 12	51148.8	0	579.6	0	21.47	21.47	1343.07
1988 05 31 12	51148.8	0.28	569.65	0	21.89	21.89	1412.87
1988 06 01 12	51148.8	0.4	508.36	0	22.45	22.45	1635.5
1988 06 02 12	51148.8	0	512.86	0	22.18	22.18	1611.47
1988 06 03 12	51148.8	0.01	458.71	0	20.77	20.77	1488.52
1988 06 04 12	51174.88	0.27	540.3	0	14.37	14.37	1147.26
1988 06 05 12	51418.35	0	538.59	0	15.13	15.13	1028.62
1988 06 06 12	51494.4	0	566.34	0	18	18	1142.59
1988 06 07 12	51494.4	0	561.07	0	21.73	21.73	1425.78
1988 06 08 12	51494.4	0.1	522.89	0	22.69	22.69	1723.49
1988 06 09 12	51494.4	0.19	465.68	0	22.07	22.07	1712.48
1988 06 10 12	51494.4	0.06	429.02	0	14.83	14.83	1253.41
1988 06 11 12	51494.4	0	559.86	0	13.8	13.8	1018.28
1988 06 12 12	51494.4	0	572.88	0	16.61	16.61	1054.06
1988 06 13 12	51494.4	0	562.02	0	19.11	19.11	1219.77
1988 06 14 12	51494.4	0	557.96	0	19.92	19.92	1396.74
1988 06 15 12	51520.47	1.96	531.16	0	20.93	20.93	1500.35
1988 06 16 12	51590.91	0.88	539.58	0	22.48	22.48	1557.19
1988 06 17 12	51590.91	4.62	468.55	0	23.19	23.19	1668.59
1988 06 18 12	51678.45	7.54	473.61	0	23.07	23.07	1734.43
1988 06 19 12	51678.45	13.12	482.14	0	23.24	23.24	1872.84
1988 06 20 12	51678.45	4.67	436.35	0	22.92	22.92	1877.59
1988 06 21 12	51678.45	1.85	539.52	0	23.85	23.85	1869.48
1988 06 22 12	51678.45	1.33	527.28	0	24.91	24.91	1830.07
1988 06 23 12	51678.45	1.93	515.21	0	25.57	25.57	1874.6
1988 06 24 12	51590.91	2.95	461.72	0	26.22	26.22	1982.48
1988 06 25 12	51520.47	17.76	469.28	0	25.29	25.29	2280.37
1988 06 26 12	51520.47	1.19	504.08	0	25.76	25.76	2198.52
1988 06 27 12	51494.4	0	446.32	0	23.77	23.77	2019.19
1988 06 28 12	51494.4	0.04	504.81	0	19.6	19.6	1522.7
1988 06 29 12	51494.4	0	541.97	0	21.88	21.88	1688.27
1988 06 30 12	51494.4	22.05	362.3	0	23.3	23.3	2016.58
1988 07 01 12	51494.4	1.3	559.11	0	20.01	20.01	1510.82
1988 07 02 12	51494.4	3.21	351.27	0	17.33	17.33	1242.75
1988 07 03 12	51494.4	26.66	200.35	0	14.57	14.57	1509.46
1988 07 04 12	51494.4	8.65	306.15	0	17.1	17.1	1719.18
1988 07 05 12	51475.48	2.77	527.12	0	20.04	20.04	1776.92
1988 07 06 12	51332.85	0.04	579.48	0	20.89	20.89	1585.8
1988 07 07 12	51148.8	0	577.38	0	21.75	21.75	1446.93
1988 07 08 12	51148.8	0.37	566.9	0	24.82	24.82	1734.65
1988 07 09 12	51148.8	2.74	548.45	0	26.47	26.47	1900.57
1988 07 10 12	51148.8	2.69	516.75	0	26.27	26.27	1995.07
1988 07 11 12	51148.8	2.93	409.02	0	23.62	23.62	2025.12
1988 07 12 12	51072.75	10.9	373.11	0	21.86	21.86	2072.37
1988 07 13 12	50829.27	5.07	328.22	0	23.1	23.1	2093.33
1988 07 14 12	50803.2	2.26	447.66	0	23.08	23.08	2086.05
1988 07 15 12	50803.2	1.25	521.64	0	24.9	24.9	2193.92
1988 07 16 12	50803.2	1.62	397.84	0	27.22	27.22	2318.75
1988 07 17 12	50803.2	6.51	484.17	0	26.23	26.23	2350.32
1988 07 18 12	50483.68	1.86	478.09	0	25.42	25.42	2289.55
1988 07 19 12	50457.6	1.11	340.86	0	24.2	24.2	2267.04
1988 07 20 12	50457.6	5.42	378.78	0	23.82	23.82	2204.32
1988 07 21 12	50457.6	15.27	326.56	0	22.95	22.95	2176.1
1988 07 22 12	50296.05	4.36	470.36	0	21.55	21.55	1887.01
1988 07 23 12	50112	19.15	383.42	0	22.12	22.12	2021.5
1988 07 24 12	50112	1.85	524.45	0	22.17	22.17	1784.65
1988 07 25 12	50112	1.28	551.67	0	22.28	22.28	1564.68
1988 07 26 12	49950.45	5.42	394.68	0	22.37	22.37	1697.78
1988 07 27 12	49766.4	5.25	402.64	0	22.41	22.41	1951.46
1988 07 28 12	49766.4	5.58	385.26	0	23.01	23.01	2036.53
1988 07 29 12	49766.4	0.45	443.85	0	24.17	24.17	2120.76
1988 07 30 12	49446.88	0.18	416.65	0	23.74	23.74	2083.14
1988 07 31 12	49420.8	1.47	491.22	0	23.95	23.95	2022.7
1988 08 01 12	49420.8	3.23	522.69	0	25.09	25.09	1978.24
1988 08 02 12	49344.75	0.95	513.66	0	26.37	26.37	2225.51
1988 08 03 12	49075.2	7.56	356.7	0	25.04	25.04	2240.04
1988 08 04 12	49075.2	18.17	408.59	0	23.28	23.28	2202.86
1988 08 05 12	49075.2	20.44	397.47	0	21.91	21.91	2104.71
1988 08 06 12	48729.6	8.87	352.53	0	22.5	22.5	2137.22
1988 08 07 12	48729.6	1.44	462.41	0	23.23	23.23	2145.87
1988 08 08 12	48729.6	0.26	422.81	0	23.64	23.64	2104.68
1988 08 09 12	48384	1.92	450.89	0	24.25	24.25	2254.99
1988 08 10 12	48384	8.37	402.47	0	23.92	23.92	2246.24
1988 08 11 12	48384	4.53	418.13	0	23.09	23.09	2197.91
1988 08 12 12	48038.4	4.51	454.86	0	22.78	22.78	2085.87
1988 08 13 12	48038.4	0.45	411.08	0	23.56	23.56	2246.28
1988 08 14 12	48038.4	0.71	420.17	0	22.88	22.88	2087.65
1988 08 15 12	47692.8	1.58	456.38	0	22.66	22.66	2123.61
1988 08 16 12	47692.8	1.72	521.57	0	24.24	24.24	2238.09
1988 08 17 12	47692.8	0	550.56	0	25.28	25.28	2278.13
1988 08 18 12	47347.2	0.8	550.07	0	26.05	26.05	2151.92
1988 08 19 12	47347.2	4.52	476.29	0	25.14	25.14	2046.52
1988 08 20 12	47347.2	26.37	324.79	0	22.7	22.7	2204.08
1988 08 21 12	47001.6	0.97	477.84	0	22.75	22.75	2094
1988 08 22 12	47001.6	2.64	321.61	0	22.35	22.35	2110.48
1988 08 23 12	46925.56	0.83	304.71	0	21.13	21.13	2025.07
1988 08 24 12	46656	0.44	538.06	0	22.32	22.32	2007.58
1988 08 25 12	46656	0	558.57	0	21.09	21.09	1506.9
1988 08 26 12	46310.4	0	556.13	0	21.43	21.43	1452.8
1988 08 27 12	46310.4	1.09	498.35	0	23.06	23.06	1724.75
1988 08 28 12	46310.4	0.69	409.47	0	21.45	21.45	1976.08
1988 08 29 12	45964.8	1.55	386.51	0	21.36	21.36	2053.75
1988 08 30 12	45964.8	0.41	422.33	0	22.07	22.07	1855.08
1988 08 31 12	45964.8	2.08	406.51	0	20.66	20.66	1885.26
1988 09 01 12	45619.2	0.54	451.07	0	19.17	19.17	1665.97
1988 09 02 12	45619.2	0.96	371	0	18.32	18.32	1565.66
1988 09 03 12	45273.6	15.49	226.69	0	18.44	18.44	1855.77
1988 09 04 12	45273.6	41.14	189.08	0	19.52	19.52	2006.73
1988 09 05 12	45273.6	4.36	514.15	0	17.32	17.32	1505.23
1988 09 06 12	44928	0.2	346.75	0	16.86	16.86	1432.67
1988 09 07 12	44928	0.07	414.41	0	15.34	15.34	1352.29
1988 09 08 12	44678.91	0.07	519.41	0	15.06	15.06	1172.43
1988 09 09 12	44582.4	9.2	168.62	0	16.07	16.07	1630.95
1988 09 10 12	44582.4	1.07	342.05	0	18.57	18.57	1833.03
1988 09 11 12	44236.8	1.22	262.85	0	20.34	20.34	1991.39
1988 09 12 12	44236.8	3.29	344.53	0	21.37	21.37	2032.84
1988 09 13 12	44236.8	0.38	453.33	0	21.84	21.84	2055.03
1988 09 14 12	43891.2	0.07	489.83	0	23.02	23.02	1979.34
1988 09 15 12	43891.2	2.78	393.57	0	22.55	22.55	1962.69
1988 09 16 12	43545.6	4.42	151.11	0	19.09	19.09	1966.74
1988 09 17 12	43545.6	44.61	185.13	0	17.21	17.21	1806.66
1988 09 18 12	43545.6	0.25	467.16	0	17.91	17.91	1707.01
1988 09 19 12	43200	0.01	436.54	0	20.14	20.14	1956.6
1988 09 20 12	43200	3.87	327.08	0	21.29	21.29	2061.66
1988 09 21 12	42854.4	0	499.34	0	21.17	21.17	1716.26
1988 09 22 12	42854.4	0	480.53	0	18.77	18.77	1214.25
1988 09 23 12	42854.4	0.51	447.4	0	21.04	21.04	1791.98
1988 09 24 12	42508.8	3.43	331.52	0	22.22	22.22	2052.11
1988 09 25 12	42508.8	0.73	426.89	0	21.38	21.38	1866.55
1988 09 26 12	42163.2	0.01	426.71	0	20.13	20.13	1669.63
1988 09 27 12	42163.2	0	483.05	0	17.46	17.46	1390.84
1988 09 28 12	42163.2	0	465.48	0	16.42	16.42	1287.78
1988 09 29 12	41817.6	0	409.37	0	18.61	18.61	1553.69
1988 09 30 12	41817.6	0.01	436.76	0	18.77	18.77	1577.05
1988 10 01 12	41721.09	4.16	324.01	0	18.45	18.45	1677.17
1988 10 02 12	41472	78.73	242.66	0	17.42	17.42	1790.42
1988 10 03 12	41472	8.3	233.1	0	15.58	15.58	1586.61
1988 10 04 12	41126.4	1.92	446.46	0	13.26	13.26	1181.09
1988 10 05 12	41126.4	0	485.48	0	10.35	10.35	778.37
1988 10 06 12	41126.4	0	357.85	0	10.38	10.38	779.41
1988 10 07 12	40780.8	0	268.91	0	8.9	8.9	733.48
1988 10 08 12	40780.8	0	474.58	0	7.43	7.43	633.95
1988 10 09 12	40435.2	0.02	360.91	0	8.55	8.55	707.5
1988 10 10 12	40435.2	0.02	312.9	0	10.15	10.15	856.9
1988 10 11 12	40435.2	0	448.95	0	11.65	11.65	929.62
1988 10 12 12	40089.6	0.17	475.79	0	8.7	8.7	611.83
1988 10 13 12	40089.6	0.2	474.46	0	4.8	4.8	444.33
1988 10 14 12	40089.6	0	462.81	0	5.99	5.99	506.75
1988 10 15 12	39744	0	438.34	0	8.82	8.82	615.98
1988 10 16 12	39744	0.05	407.76	0	11.06	11.06	761
1988 10 17 12	39474.44	0.25	302.31	0	14.23	14.23	1180.49
1988 10 18 12	39398.4	2.26	398.13	0	15.75	15.75	1384.77
1988 10 19 12	39398.4	7.05	439.04	0	13.34	13.34	1091.16
1988 10 20 12	39052.8	0.18	301.03	0	8.43	8.43	644.63
1988 10 21 12	39052.8	12.33	273.53	0	8.39	8.39	934.34
1988 10 22 12	39052.8	0.33	431.65	0	7.46	7.46	710.43
1988 10 23 12	38707.2	0.14	299.35	0	7.65	7.65	567.8
1988 10 24 12	38707.2	1.39	437.49	0	10.17	10.17	807.97
1988 10 25 12	38707.2	0.07	303.58	0	7.45	7.45	530.41
1988 10 26 12	38361.6	0.01	167.03	0	9.25	9.25	815.56
1988 10 27 12	38361.6	0	340.98	0	8.78	8.78	744.65
1988 10 28 12	38361.6	0.43	313.7	0	13.09	13.09	1177.31
1988 10 29 12	38016	0.03	392.58	0	12.96	12.96	945.54
1988 10 30 12	38016	0	202.44	0	11.18	11.18	827.31
1988 10 31 12	38016	8.03	126.48	0	6.1	6.1	701.58
1988 11 01 12	37670.4	3.47	381.59	0	7.07	7.07	799.69
1988 11 02 12	37670.4	0	383.9	0	7.95	7.95	612.89
1988 11 03 12	37670.4	1.36	177.61	0	8.14	8.14	742.89
1988 11 04 12	37324.8	3.52	255.27	0	10.46	10.46	1056.38
1988 11 05 12	37324.8	44.37	264.93	0	12.3	12.3	1195.42
1988 11 06 12	37324.8	2.43	284.56	0	6.52	6.52	711.95
1988 11 07 12	37055.25	0	370.2	0	6.35	6.35	562.68
1988 11 08 12	36979.2	1.93	259.56	0	9.3	9.3	845.43
1988 11 09 12	36979.2	0.01	345.42	0	12.29	12.29	1042.76
1988 11 10 12	36953.12	6.96	226.55	0	14.51	14.51	1343.77
1988 11 11 12	36633.6	0	322.78	0	9.7	9.7	828.64
1988 11 12 12	36633.6	0.03	276.84	0	6.41	6.41	562.86
1988 11 13 12	36633.6	2.83	344.52	0	9.96	9.96	907.99
1988 11 14 12	36449.55	0	353.11	0	10.36	10.36	751.91
1988 11 15 12	36288	2.28	273.85	0	11.71	11.71	992.52
1988 11 16 12	36288	2.51	141.38	0	12.97	12.97	1325.85
1988 11 17 12	36288	15.44	341.73	0	11.37	11.37	1011.97
1988 11 18 12	36103.95	0	342.55	0	6.61	6.61	456.07
1988 11 19 12	35942.4	13.54	95.49	0	7.58	7.58	806.12
1988 11 20 12	35942.4	21.61	187.35	0	12.11	12.11	1282.18
1988 11 21 12	35942.4	0.15	338.01	0	7.03	7.03	705.3
1988 11 22 12	35916.32	0.26	319.6	0	5.1	5.1	557.15
1988 11 23 12	35596.8	6.26	237.75	0	7.01	7.01	852.25
1988 11 24 12	35596.8	0.7	332.34	0	7.94	7.94	816.41
1988 11 25 12	35596.8	0	309.79	0	8.24	8.24	790.13
1988 11 26 12	35596.8	2.86	208.95	0	10.1	10.1	1053.61
1988 11 27 12	35570.73	33.52	115.63	0	13.06	13.06	1358.81
1988 11 28 12	35327.25	4.63	274.24	0	5.14	5.14	733.58
1988 11 29 12	35251.2	0.24	329.83	0	1.39	1.39	407.36
1988 11 30 12	35251.2	0.03	176.65	0	3.12	3.12	548.26
1988 12 01 12	35251.2	0.45	305.47	0	1.89	1.89	446.44
1988 12 02 12	35251.2	0	337.34	0	0.53	0.53	390.93
1988 12 03 12	35251.2	0	334.54	0	3.92	3.92	349.12
1988 12 04 12	35067.15	0	338.44	0	4.81	4.81	456.24
1988 12 05 12	34924.52	0	336.12	0	2.53	2.53	319.3
1988 12 06 12	34905.6	0	336.25	0	4.64	4.64	334.99
1988 12 07 12	34905.6	0	225.89	0	5.43	5.43	513.84
1988 12 08 12	34905.6	0	250.07	0	6.91	6.91	672.06
1988 12 09 12	34905.6	0.9	195.34	0	6.49	6.49	695.63
1988 12 10 12	34905.6	0	322.99	0	0.88	0.88	376.68
1988 12 11 12	34905.6	0	200.8	0	0.22	0.22	347.84
1988 12 12 12	34905.6	0	232.08	0	-4.01	-4.01	254.79
1988 12 13 12	34905.6	0.01	280.94	0	-3.69	-3.69	302.05
1988 12 14 12	34879.53	0.12	319.63	0	1.98	1.98	430.16
1988 12 15 12	34879.53	0	289.58	0	5.19	5.19	630.23
1988 12 16 12	34809.09	0	289.46	0	1.55	1.55	440.21
1988 12 17 12	34721.55	0	283.08	0	-4.05	-4.05	261.81
1988 12 18 12	34721.55	0	298.11	0	-5.09	-5.09	237.76
1988 12 19 12	34721.55	0	326.72	0	0.93	0.93	363.33
1988 12 20 12	34721.55	0.1	308.41	0	4.51	4.51	456.73
1988 12 21 12	34721.55	4.32	91.11	0	8.51	8.51	948.05
1988 12 22 12	34721.55	1.51	244.8	0	9.31	9.31	1037.78
1988 12 23 12	34809.09	18.42	96.76	0	8.97	8.97	1051.86
1988 12 24 12	34809.09	9.37	145.85	0	11.45	11.45	1225
1988 12 25 12	34879.53	0.52	323.04	0	8.15	8.15	729.17
1988 12 26 12	34905.6	0	298.74	0	4.16	4.16	340.39
1988 12 27 12	34905.6	0.01	309.69	0	4.45	4.45	517.42
1988 12 28 12	34905.6	8.77	150.09	0	8.97	8.97	992.69
1988 12 29 12	34905.6	0	325.56	0	1.81	1.81	423.92
1988 12 30 12	34905.6	15.54	111.48	0	0.07	0.07	462.46
1988 12 31 12	34905.6	34.61	107.38	0	6.31	6.31	893.13
1989 01 01 12	34905.6	13.23	306.84	0	9.11	9.11	981.78
1989 01 02 12	34905.6	0	319.17	0	5.71	5.71	605.16
1989 01 03 12	34905.6	2.6	194.64	0	6.87	6.87	762.92
1989 01 04 12	34905.6	0	311.32	0	0.52	0.52	406.7
1989 01 05 12	34981.65	0.2	272.76	0	0.87	0.87	339.4
1989 01 06 12	35225.12	13	243.43	0	3.65	3.65	598.77
1989 01 07 12	35251.2	0	303.78	0	10.35	10.35	1080.4
1989 01 08 12	35251.2	14.57	134.57	0	11.96	11.96	1224.07
1989 01 09 12	35251.2	5.26	103.01	0	5.35	5.35	737.97
1989 01 10 12	35251.2	15.26	162.59	0	4.08	4.08	725.2
1989 01 11 12	35251.2	15.54	90.34	0	5.53	5.53	819.36
1989 01 12 12	35412.75	14.56	111.65	0	8.28	8.28	1007.56
1989 01 13 12	35596.8	10.47	277.41	0	8.87	8.87	998.55
1989 01 14 12	35596.8	3.58	85.22	0	1.03	1.03	480.33
1989 01 15 12	35596.8	7.46	321.81	0	6.34	6.34	823.3
1989 01 16 12	35596.8	0.01	344.55	0	4.01	4.01	575.28
1989 01 17 12	35758.35	0	347.74	0	2.54	2.54	377.16
1989 01 18 12	35942.4	0	341.08	0	3.12	3.12	389.15
1989 01 19 12	35942.4	0	343.18	0	5.47	5.47	511.09
1989 01 20 12	35942.4	0	345.54	0	5.61	5.61	498.95
1989 01 21 12	35942.4	0	356.96	0	-0.94	-0.94	324.09
1989 01 22 12	36288	0	343.54	0	-0.34	-0.34	233.15
1989 01 23 12	36288	0	360.41	0	3.74	3.74	369.51
1989 01 24 12	36288	0	318.59	0	7.95	7.95	385.4
1989 01 25 12	36288	0	351.53	0	9.37	9.37	493.9
1989 01 26 12	36633.6	0.91	188.09	0	9.46	9.46	665.49
1989 01 27 12	36633.6	2.59	363.08	0	8.19	8.19	791.21
1989 01 28 12	36633.6	0	360.78	0	5.6	5.6	422.45
1989 01 29 12	36709.65	0.33	214.6	0	7.98	7.98	675.43
1989 01 30 12	36979.2	1.87	242.81	0	10.2	10.2	1047.55
1989 01 31 12	36979.2	0.01	366.07	0	6.98	6.98	692.57
1989 02 01 12	36979.2	0	359.1	0	9.58	9.58	890
1989 02 02 12	37324.8	0.04	351.17	0	16.25	16.25	1394.08
1989 02 03 12	37324.8	0.79	145.28	0	15.01	15.01	1370.83
1989 02 04 12	37324.8	0.28	366.24	0	9.91	9.91	965.51
1989 02 05 12	37486.35	22.52	79.13	0	6.38	6.38	835.69
1989 02 06 12	37670.4	7.25	98.52	0	7.79	7.79	956.99
1989 02 07 12	37670.4	4.77	326.57	0	7.76	7.76	881.33
1989 02 08 12	37746.44	0	388.69	0	2.39	2.39	413.42
1989 02 09 12	38016	0	409.14	0	-4.48	-4.48	204.02
1989 02 10 12	38016	0.16	409.03	0	-4.83	-4.83	189.99
1989 02 11 12	38034.91	0.18	318.95	0	-0.96	-0.96	293.71
1989 02 12 12	38361.6	0	405.31	0	3.14	3.14	404.34
1989 02 13 12	38361.6	0.51	221.83	0	5.62	5.62	474.73
1989 02 14 12	38437.65	0.06	354.01	0	12.47	12.47	1046.95
1989 02 15 12	38707.2	0.69	383.51	0	16.25	16.25	1391.68
1989 02 16 12	38707.2	2.58	176.88	0	14.85	14.85	1304.31
1989 02 17 12	38868.75	13.66	80.62	0	3.72	3.72	727.37
1989 02 18 12	39052.8	12.56	93.38	0	-1.85	-1.85	483.34
1989 02 19 12	39052.8	3.61	361.01	0	0.02	0.02	515.23
1989 02 20 12	39398.4	14.93	131.42	0	1.71	1.71	625.26
1989 02 21 12	39398.4	20.33	281.62	0	9.69	9.69	1077.64
1989 02 22 12	39398.4	0.64	329.33	0	6.56	6.56	810.08
1989 02 23 12	39744	0.71	125.31	0	-2.37	-2.37	374.51
1989 02 24 12	39744	0.13	449.33	0	-6.74	-6.74	217.44
1989 02 25 12	39744	0	441.34	0	-4.4	-4.4	211.44
1989 02 26 12	40089.6	0.06	396.39	0	2.6	2.6	524.2
1989 02 27 12	40089.6	42.58	142.15	0	5.05	5.05	779.6
1989 02 28 12	40251.15	29.52	377.54	0	7.18	7.18	890.43
1989 03 01 12	40435.2	0.04	376.45	0	4.81	4.81	553.63
1989 03 02 12	40435.2	1.39	385.42	0	4.78	4.78	674.63
1989 03 03 12	40780.8	10.99	186.38	0	5.72	5.72	825.66
1989 03 04 12	40780.8	1.68	316.2	0	8.66	8.66	1005.18
1989 03 05 12	40780.8	43.4	247.03	0	12.31	12.31	1295.72
1989 03 06 12	41126.4	18.78	385.81	0	13.9	13.9	1313.03
1989 03 07 12	41126.4	0.08	339.11	0	4.2	4.2	675.04
